Job Id,Experience,Qualifications,Salary Range,location,Country,latitude,longitude,Work Type,Company Size,Job Posting Date,Preference,Contact Person,Contact,Job Title,Role,Job Portal,Job Description,Benefits,skills,Responsibilities,Company,Company Profile
1839607417941302,2 to 9 Years,M.Tech,$55K-$84K,Kingstown,St. Vincent and the Grenadines,12.9843,-61.2872,Temporary,111605,2021-11-06,Both,Nicole Martinez,498-952-8708x18267,Back-End Developer,Server Developer,FlexJobs,"A Server Developer specializes in developing and maintaining server-side applications and systems, ensuring efficient data processing and server functionality.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}","Server-side programming languages (e.g., Java, Python) Database management API development",Develop and maintain server-side logic and databases for web applications. Optimize server performance and scalability. Collaborate with front-end developers to integrate user interfaces.,L3Harris Technologies,"{""Sector"":""Aerospace & Defense"",""Industry"":""Aerospace & Defense"",""City"":""Melbourne"",""State"":""Florida"",""Zip"":""32919"",""Website"":""www.l3harris.com"",""Ticker"":""LHX"",""CEO"":""""}"
454969840560384,5 to 9 Years,MBA,$64K-$99K,Ṣo Tom̩,Sao Tome and Principe,0.1864,6.6131,Temporary,21794,2023-06-20,Female,Stephen Brewer,001-367-880-6904x93014,Marketing Specialist,Digital Marketing Specialist,Idealist,"Digital Marketing Specialists create and execute online marketing campaigns. They utilize digital channels like social media, email, and SEO to reach target audiences, generate leads, and improve brand visibility and engagement.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Digital marketing strategy Social media marketing Content creation SEO (Search Engine Optimization) PPC advertising Analytics and reporting,"Develop and implement digital marketing campaigns across various channels, including SEO, SEM, and social media. Analyze campaign performance and adjust strategies for optimization. Manage digital advertising budgets.",Univar Solutions,"{""Sector"":""Chemicals"",""Industry"":""Wholesalers: Diversified"",""City"":""Downers Grove"",""State"":""Illinois"",""Zip"":""60515"",""Website"":""www.univarsolutions.com"",""Ticker"":""UNVR"",""CEO"":""David C. Jukes""}"
1800073832847429,2 to 9 Years,MCA,$59K-$87K,Monaco,Monaco,43.7384,7.4246,Intern,71502,2021-12-01,Both,Lauren Russo,001-782-886-6243x50600,Dental Hygienist,Periodontal Therapist,Stack Overflow Jobs,A Periodontal Therapist specializes in treating gum diseases and conditions. They perform procedures such as scaling and root planing to improve oral health and prevent tooth loss.,"{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Periodontal therapy procedures Patient care and communication Dental instrumentation Periodontal disease management Oral health education,Specialize in the treatment of gum diseases and periodontal conditions. Perform deep cleanings and scaling procedures. Monitor and assess periodontal health.,Toll Brothers,"{""Sector"":""Home Construction"",""Industry"":""Homebuilders"",""City"":""Fort Washington"",""State"":""Pennsylvania"",""Zip"":""19034"",""Website"":""www.tollbrothers.com"",""Ticker"":""TOL"",""CEO"":""Douglas C. Yearley Jr.""}"
1107376807575448,1 to 14 Years,BCA,$60K-$98K,Lom̩,Togo,8.6195,0.8248,Contract,121859,2021-10-05,Both,Tommy Atkinson,6556332668,UX/UI Designer,User Interface Designer,Stack Overflow Jobs,"User Interface Designers focus on the visual and interactive aspects of digital interfaces. They design layouts, buttons, and other elements to ensure a cohesive and visually appealing user interface.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}","UI design principles and best practices Graphic design tools (e.g., Adobe Photoshop, Illustrator) Typography and color theory Visual design and layout Responsive design",Create visually appealing user interfaces (UI) that align with brand aesthetics and enhance user engagement. Design interface elements and interactive components. Ensure UI consistency across digital platforms.,Walmart,"{""Sector"":""Retail"",""Industry"":""General Merchandisers"",""City"":""Bentonville"",""State"":""Arkansas"",""Zip"":""72716"",""Website"":""www.walmart.com"",""Ticker"":""WMT"",""CEO"":""Douglas McMillon""}"
273228776233925,0 to 9 Years,MCA,$56K-$83K,Pristina,Kosovo,42.6026,20.903,Full-Time,49282,2022-01-14,Female,James Huang,(744)544-5560x44085,Business Development Manager,Market Expansion Manager,USAJOBS,"A Market Expansion Manager strategizes and executes plans to expand the companys presence in new markets, identifying growth opportunities and optimizing market penetration.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Market expansion strategies Market research Sales planning and execution,Develop and execute plans to expand market presence and reach new customers. Conduct market research and competitor analysis. Evaluate market trends and opportunities.,Tenet Healthcare,"{""Sector"":""Healthcare"",""Industry"":""Health Care: Medical Facilities"",""City"":""Dallas"",""State"":""Texas"",""Zip"":""75254"",""Website"":""www.tenethealth.com"",""Ticker"":""THC"",""CEO"":""Saum Sutaria""}"
2581226262533756,1 to 11 Years,B.Com,$55K-$114K,Tehran,"Iran, Islamic Rep.",32.4279,53.688,Intern,37270,2022-10-22,Both,Thomas Patterson,700.842.2751x2516,Pharmaceutical Sales Representative,Sales Representative,SimplyHired,"Sales Representatives promote and sell products or services to customers, build relationships, and meet sales targets through effective communication and negotiation.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Sales techniques and strategies Relationship building CRM software usage Product knowledge Negotiation and closing skills,"Promote and sell pharmaceutical products to healthcare professionals, such as doctors and pharmacists. Build and maintain customer relationships. Provide product information and education.",State Bank of India (SBI),"{""Sector"":""Banking"",""Industry"":""Banking and Financial Services"",""City"":""Mumbai"",""State"":""Maharashtra"",""Zip"":""400021"",""Website"":""www.sbi.co.in"",""Ticker"":""SBIN"",""CEO"":""Dinesh Khara""}"
2566200959464566,3 to 11 Years,BCA,$62K-$102K,Sarajevo,Bosnia and Herzegovina,43.9159,17.6791,Part-Time,113223,2022-07-28,Male,Christine Jones,001-500-464-1127x5886,SEM Specialist,Search Engine Marketer,Idealist,"Search Engine Marketers optimize online content for search engines. They use SEO strategies to improve website rankings, increase organic traffic, and enhance online visibility.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Search engine marketing PPC advertising SEO strategy Data analysis Digital marketing skills,"Plan and execute search engine marketing (SEM) campaigns, including Google Ads and Bing Ads. Conduct keyword research and ad optimization. Analyze SEM performance metrics.",Petrofac,"{""Sector"":""Oil and Gas Services"",""Industry"":""Energy - Oil & Gas Services"",""City"":""London"",""State"":""England"",""Zip"":""SW1E 5JY"",""Website"":""https://www.petrofac.com/"",""Ticker"":""PFC"",""CEO"":""Ayman Asfari""}"
2123993635061966,3 to 11 Years,B.Tech,$64K-$118K,Mexico City,Mexico,23.6345,-102.5528,Intern,122766,2023-02-26,Male,Charles Schmidt,3042693318,Executive Assistant,Office Manager,SimplyHired,"Office Managers oversee daily office operations, including supervising staff, managing facilities, and ensuring efficient workflow. They may also handle budgeting, resource allocation, and office policies.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Office administration and management Budgeting and expense tracking Team coordination and supervision Facility management Vendor and supplier relations,"Oversee office operations, including facilities management and vendor relations. Manage office budgets and expenses. Coordinate office events and logistics.",Dr. Reddy's Laboratories,"{""Sector"":""Pharmaceuticals"",""Industry"":""Pharmaceuticals"",""City"":""Hyderabad"",""State"":""Telangana"",""Zip"":""500038"",""Website"":""https://www.drreddys.com/"",""Ticker"":""DRREDDY"",""CEO"":""Erez Israeli""}"
2432614722652777,0 to 14 Years,B.Tech,$62K-$95K,Gaborone,Botswana,-22.3285,24.6849,Full-Time,40738,2023-09-14,Male,Anthony Howe,245-242-1047,Aerospace Engineer,Aircraft Design Engineer,The Muse,"Aircraft Design Engineers design and develop aircraft systems and structures. They work on aircraft components, propulsion systems, and aerodynamics to ensure safety and efficiency.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}","Aerospace engineering CAD software (e.g., AutoCAD) Aerodynamics Structural analysis Aircraft systems Safety regulations",Design and develop aircraft and aerospace systems. Conduct aerodynamic analysis and structural design. Ensure compliance with aviation regulations.,McKesson,"{""Sector"":""Healthcare"",""Industry"":""Wholesalers: Health Care"",""City"":""Irving"",""State"":""Texas"",""Zip"":""75039"",""Website"":""www.mckesson.com"",""Ticker"":""MCK"",""CEO"":""Brian S. Tyler""}"
2575558436458437,1 to 9 Years,M.Tech,$60K-$85K,Maputo,Mozambique,-18.6657,35.5296,Full-Time,35772,2022-07-01,Male,Chris Novak,(643)960-1565x4223,Network Administrator,Systems Administrator,LinkedIn,"Manage and maintain an organizations IT infrastructure, including servers, hardware, and software systems.","{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}","System administration Server maintenance Active Directory Backup and recovery Cloud computing (e.g., AWS, Azure) Troubleshooting IT security best practices Collaboration Problem-solving Attention to detail Communication skills Technical knowledge","Administer servers and systems, ensuring uptime and reliability. Perform software installations and updates. Provide technical support to end-users.",Infosys,"{""Sector"":""Information Technology"",""Industry"":""Information Technology and Services"",""City"":""Bengaluru"",""State"":""Karnataka"",""Zip"":""560100"",""Website"":""www.infosys.com"",""Ticker"":""INFY"",""CEO"":""Salil Parekh""}"
1433308473550344,3 to 12 Years,B.Com,$56K-$93K,City of Port Louis,Mauritius,-20.3484,57.5522,Full-Time,29030,2022-02-14,Female,Russell Perez,001-592-685-2428x69251,Marketing Coordinator,Event Marketing Coordinator,SimplyHired,"Event Marketing Coordinators focus on marketing events, including trade shows, exhibitions, and product launches, to maximize attendance and engagement.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Event planning and management Budgeting and financial management Vendor and sponsor relations Promotion and publicity Event logistics and coordination skills,Plan and coordinate marketing events and promotions. Execute event marketing campaigns and activations. Collaborate with vendors and sponsors.,Adani Green Energy,"{""Sector"":""Renewable Energy"",""Industry"":""Renewable Energy"",""City"":""Ahmedabad"",""State"":""Gujarat"",""Zip"":""382421"",""Website"":""https://www.adanigreenenergy.com/"",""Ticker"":""ADANIGREEN"",""CEO"":""Vneet S. Jaain""}"
166169250075718,5 to 10 Years,B.Com,$59K-$110K,Georgetown,Guyana,4.8604,-58.9302,Temporary,121037,2023-09-05,Both,Sheila Trevino,+1-409-751-7522,Environmental Consultant,Environmental Impact Analyst,ZipRecruiter,"Environmental Impact Analysts assess the environmental consequences of projects or activities. They conduct studies, analyze data, and provide recommendations to minimize adverse environmental effects and promote sustainable practices.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Environmental impact analysis Data collection and analysis Environmental regulations Reporting GIS (Geographic Information Systems) Technical writing,Assess the environmental impact of projects and developments. Conduct environmental impact assessments (EIAs) and provide mitigation recommendations. Collaborate with project teams and regulators.,Royal Mail,"{""Sector"":""Postal Services"",""Industry"":""Postal Services"",""City"":""London"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.royalmailgroup.com"",""Ticker"":""RMG.L"",""CEO"":""Simon Thompson""}"
